	RB_E_001	RB_E_002	RB_E_003	RB_E_004	RB_E_005	RB_E_006	RB_E_007	RB_E_008	RB_E_009	RB_E_011	RB_E_012	RB_E_013	RB_E_014	RB_E_015	RB_E_016	RB_E_017	RB_E_019	RB_E_020	RB_E_021	RB_E_022	RB_E_023	RB_E_025	RB_E_026	RB_E_027	RB_E_028	RB_E_029	RB_E_030	RB_E_030_IC	RB_E_032	RB_E_033	RB_E_034	RB_E_035	RB_E_036	RB_E_037	RB_E_040	RB_E_042	RB_E_044	RB_E_045	RB_E_046_IC	RB_E_048_IC	RB_E_049_IC	RB_E_050	RB_E_051	RB_E_052	RB_E_053	RB_E_054	RB_E_055	RB_E_056	RB_E_057	RB_E_058	RB_E_059	RB_E_060	RB_E_061	RB_E_063	RB_E_064	RB_E_065	RB_E_066	RB_E_067	RB_E_069_FR	RB_E_076	RB_E_077	RB_E_078	RB_E_079	RB_E_080	RB_E_081
cg00083139	0.04608035965158752	0.08921252636186383	0.05617415238333542	0.04099707815924032	0.04168743486338303	0.06410098774539941	0.03489500617610729	0.27751259612834794	0.05052899600509241	0.02495712342539476	0.030584958217270194	0.04404400295542238	0.015920008937548878	0.024908027260117	0.03127815677693397	0.01935483870967742	0.03203326964145217	0.029500405703025385	0.02292693379044354	0.029274473192851428	0.034932629927996006	0.032420749279538905	0.032076364105430626	0.05213495619077826	0.033370811783224645	0.06659653665641689	0.040945971444744954	0.07940862673372961	0.02969344269807084	0.023394405043341213	0.04595244456318461	0.07278417525980019	0.05200661977658254	0.07012387931996578	0.03423556210639153	0.07049104385423101	0.028446804475630572	0.07810894141829394	0.05385127635960044	0.09000966623073861	0.15145521333710088	0.06301790281329923	0.054617319439453825	0.033167654368189636	0.02279083606069622	0.03719465016027412	0.04885719347980156	0.09410654190265123	0.046275169128537685	0.05510720784872221	0.052683522887489426	0.05295502613831358	0.06030833133636872	0.028059301449032584	0.05675964622412285	0.0489674452159798	0.0378802595283422	0.03982621288921072	0.04894357838094485	0.04668044296084353	0.03117952187640956	0.044499058774314995	0.037736670293797604	0.04215469613259668	0.03707251652457132
cg00083188	0.8745075970737197	0.8868156150257795	0.9049079754601227	0.7422755361686659	0.8577533577533577	0.8109808407206177	0.812269241692701	0.833736734313908	0.7813935681470138	0.8984991096413126	0.8625603309584003	0.8314167433302668	0.858128078817734	0.8916326530612245	0.8913043478260869	0.8954204829308909	0.8790119004688064	0.9120980800370113	0.8700723460800236	0.9117496151872755	0.8925707049387928	0.8134328358208955	0.8605240912933221	0.8780113885238721	0.825095785440613	0.8734634851771511	0.8555310952118877	0.8006513541309564	0.8803351248814417	0.9346465390279823	0.90013633265167	0.8193043836180284	0.8114591593973037	0.8958180484225972	0.8386167146974063	0.8167548199965876	0.8902164502164502	0.8739869281045751	0.8254857997010463	0.8137117167743748	0.801106500691563	0.8348138348138349	0.8514146849505294	0.8292104873352096	0.8927335640138409	0.8706560118937	0.8139293139293139	0.8350824587706147	0.8038439796495195	0.8316739678746847	0.8781043517885623	0.8141263940520446	0.8254392666157372	0.8015147558109167	0.8882143914717204	0.7889166827015586	0.7476780185758514	0.4885834109972041	0.8033690658499234	0.7015837732703529	0.8740797156638741	0.8809698750918442	0.7521008403361344	0.8661807580174927	0.8513793103448276
cg00083193	0.5597969461987369	0.7086285765539511	0.7137873227311857	0.6962478226072218	0.7578734327179386	0.6815507095880927	0.6777629212965097	0.7131334022750776	0.7658269034117319	0.6587230788836498	0.7544380567313159	0.711034594071125	0.6690585533869116	0.7692627379270218	0.5738053312283684	0.7040512854404865	0.6668830747257027	0.6277858911676932	0.6581060304082911	0.5739346483963259	0.7370977035146926	0.5889590157385955	0.7167654730851316	0.7038968748674893	0.6615065493796335	0.7903470606091267	0.7008065871282138	0.6733783695153145	0.6811354228267298	0.719963815231526	0.7287668630058902	0.7263129760791126	0.7447512951349667	0.731029837143876	0.7533438237608182	0.6419928007965077	0.7588455008488965	0.7248004455169853	0.7005642710981583	0.7992666193517861	0.7785106027717482	0.6998209810239886	0.6785986775178027	0.7107360525082044	0.7207932855015567	0.7272973705611276	0.44281617235590376	0.6843070901455539	0.6590881458966565	0.4798598949211909	0.6642103589036739	0.7106370806260471	0.6288007177748978	0.6551333490677366	0.6880266509896139	0.7036306235201263	0.5745427431027677	0.6733138126009693	0.5079707985697258	0.6803463855421686	0.7404807368302819	0.7942240642063022	0.7722182340272793	0.7560946884936992	0.6944288126055149
cg00083194	0.05104676716659598	0.03970852254725948	0.046337175229537016	0.04126602564102564	0.04981736566474497	0.05191221489242444	0.047549752222134825	0.06185430463576159	0.04460276338514681	0.04003448461662805	0.04033202085772055	0.036317800449048726	0.04771959459459459	0.03970128295142657	0.04762743716232088	0.05054509415262636	0.048315248429468875	0.045307443365695796	0.04063340304750523	0.03987228987228987	0.049248093507233984	0.03268401601478288	0.03444922386384889	0.03619492846012183	0.042316614670826334	0.047106529730549136	0.04996040126715945	0.05175141242937853	0.043486694080223445	0.046329817933784566	0.036413394655821205	0.0472082993355869	0.04457058761694523	0.03987951018269923	0.05722949867733402	0.05562398055990147	0.04869459623557984	0.035110620209525725	0.053959757204989724	0.06375757575757576	0.06024789164324048	0.04269134413824838	0.04306194211522856	0.04505936708231904	0.05635206199833933	0.04508536383225593	0.040295453757325655	0.04535503174487338	0.04593758156530818	0.049436438864317304	0.04234808056464107	0.04915563307698406	0.03949868607236709	0.0325535813200392	0.032024384450954	0.028057275541795667	0.028035733201511245	0.03925241787923674	0.03937328314172347	0.04414337849322602	0.04193514312876307	0.047244094488188976	0.04400791153465792	0.043584896019620865	0.042389758179231865
cg00083206	0.2579495614035088	0.5297981261470105	0.40208092485549135	0.8010657193605684	0.5731352922182757	0.6544799176107106	0.11681178834561286	0.5552523874488404	0.5124856336850904	0.6787089675408032	0.6875589066918002	0.7326822210164586	0.5559824368825467	0.590263916611222	0.42632027257240207	0.30978023577354097	0.21117855336368235	0.3825362000877578	0.44797264289203714	0.28001748060745113	0.44833754208754206	0.6182336182336182	0.4958924570575056	0.6976777318706369	0.49615975422427033	0.7665973835432205	0.42032011134307584	0.5666532095276544	0.37093337121750247	0.35860131127068373	0.7659251769464105	0.4394506866416979	0.13568474264705882	0.40324361042710366	0.5161198288159772	0.21596447525181414	0.27059042999720173	0.6244824291326043	0.586608901142182	0.5412122295726801	0.6050471891670086	0.24690943294813222	0.40352044967088235	0.38906056860321386	0.5526228602981778	0.1745314591700134	0.16604455147501504	0.6009930038366057	0.6331832351922411	0.6177773303805114	0.3124456993918332	0.7715324046032708	0.4108637941596896	0.7416044776119403	0.436767496372363	0.11647658335355496	0.367873574714943	0.5775308641975309	0.47088736333587594	0.47076222980659843	0.37428389560789305	0.6180422264875239	0.15447583839450751	0.1648425660885671	0.4444689047881123
cg00083223	0.7090968055780769	0.7871728107441415	0.7262833784572915	0.7682969863787141	0.7112676056338029	0.7525450689289501	0.7198837959974177	0.7261904761904762	0.8048879287064542	0.5040880503144655	0.8057264552768576	0.7301835220616947	0.8245527248742682	0.7926878671257849	0.7880749574105622	0.70326278659612	0.7853411823231905	0.8163551401869159	0.8461146063594627	0.8140782122905028	0.8027414863996574	0.7574459404324766	0.8185830606498744	0.7797898354371819	0.6419972052026228	0.7981630949067632	0.683934298765672	0.6377304578542758	0.779144385026738	0.8235549446574549	0.7956491712707182	0.7372471632955107	0.7709217542714115	0.7523401826484019	0.8063831838781217	0.7518932373033946	0.8082735987563693	0.7899821549443111	0.7643179161796627	0.820892824868968	0.7922541831171273	0.7511537417428287	0.7360313098509451	0.5709668731483976	0.7930150309460654	0.7996994607973128	0.7249847889816915	0.4163904913874228	0.5895555015788195	0.6192832308103771	0.6043968123110744	0.6892265841189438	0.7374752438934937	0.6124149196841818	0.7685996298581123	0.7436066534769546	0.778784127190982	0.7754657633680135	0.7538958570885594	0.29333333333333333	0.6009309450860241	0.7606011010266329	0.8105194910446551	0.7976492474209369	0.8099453267378287
cg00083262	0.2903108576540311	0.3367780989256694	0.2986452557798933	0.3214422144515295	0.282310964731714	0.36111839231105286	0.1740764311907143	0.41463147519439275	0.4839788677357842	0.2495583378139642	0.38969587761556285	0.3322560837669263	0.461983897195891	0.33791087091344024	0.4029723991507431	0.4563908838058865	0.458714414530465	0.4348049501134758	0.3912885662431942	0.41987571041589206	0.4107516991159487	0.3376409290277001	0.41289221478272287	0.40709449155127186	0.25160969481233314	0.36073585941790226	0.3961211357602484	0.3054256865595411	0.4448988443783499	0.3827347887869784	0.39446021869147585	0.26469790716592306	0.22662367572547212	0.39780768697100044	0.45188101487314086	0.29261964251393424	0.4618075801749271	0.24635576354149857	0.426984064217644	0.4217385522407908	0.3718058094657729	0.42211031402917004	0.34801879943448855	0.46621882480117366	0.387202983061605	0.41294179851140844	0.1919292368889354	0.2495934727412775	0.29438062067890003	0.23060817547357926	0.2835043359486675	0.2186810551558753	0.33599003735990035	0.27427387938261255	0.37191524456004565	0.38592162083184517	0.3469247543089285	0.27465799572311567	0.3561030567167719	0.17488624197002142	0.37697487697487697	0.5002094041500095	0.3950145382077167	0.21568746952705997	0.3640330483922887
cg00083265	0.7718711366446077	0.7966780796969476	0.8467703539120774	0.8583982755761896	0.8683333333333333	0.7402067655953302	0.8548967132223801	0.6914330881011734	0.8734759604324822	0.8405831456678914	0.8749806830474425	0.8291545793617903	0.8997229916897507	0.8557090909090909	0.8933465178697556	0.8620108836486137	0.8632352941176471	0.8704608477485805	0.9159014720886168	0.8912453342382084	0.8654701136176519	0.8147374701670644	0.8180160466812546	0.8024424690537509	0.7924168446750076	0.8468879376885833	0.8540224580833717	0.8400351571083279	0.8642162334555892	0.8741550940149933	0.8756374232490374	0.8304422351731231	0.8637690062970358	0.81489443378119	0.8666666666666667	0.8268739352640545	0.8479940194368303	0.8434097421203438	0.8300992282249173	0.8142976240100042	0.7445710857828435	0.8559020361668802	0.8353758686039167	0.8395614231371672	0.8514745308310991	0.8522951466526372	0.842853756814411	0.7886760426770126	0.845301316093281	0.87263401242595	0.8249724366041896	0.786436420722135	0.7947464429040496	0.8098124797930811	0.8403370194839389	0.822550369165311	0.839897651466691	0.8881879685500091	0.8461330448891292	0.8430253956569747	0.8321013727560718	0.8212537198809639	0.7772462077012835	0.877606338615513	0.8704134796585744
cg00083359	0.46284180506626404	0.7308017829938498	0.6767827220256936	0.757198493264381	0.7671748421254067	0.7063687432935681	0.6665625488052476	0.7400542495479204	0.6981230448383733	0.6880910165484634	0.7186121289164735	0.72261458633612	0.737007402976146	0.7093651089182648	0.7478793986730494	0.6922094508301405	0.7178040480028658	0.7066182405165456	0.6837219962184151	0.7243583535108958	0.7396969404497635	0.7350939286686632	0.7528074500136949	0.5601253112699816	0.5902476780185758	0.8110716099542915	0.7228063279944974	0.670941438102298	0.798939617083947	0.7260475217169137	0.7695719125346474	0.7029890874584849	0.6674023290758828	0.7323652551804547	0.6649682329999371	0.6123552856329474	0.7437014736174933	0.7704307334109429	0.711820600532117	0.7399759903961585	0.7635074566050036	0.6231289415697895	0.6475126212490783	0.6562095032397408	0.6952547492250218	0.6441570076712022	0.5263157894736842	0.678249144279639	0.6412788921698401	0.6175374789319613	0.5994344957587182	0.4999688764394647	0.6925917242996131	0.5876348920863309	0.681812538795779	0.7289035591274398	0.567588416805127	0.6561532507739938	0.5678936683648064	0.7529355867779814	0.7236039418113561	0.7257231058318234	0.6810258818005751	0.5104829456555753	0.659201268457041
cg00083399	0.647192238229241	0.7441754916792739	0.7534234702721442	0.7501054901776923	0.7778216648563246	0.7725716345287439	0.7871990990568252	0.7394867791979706	0.7189004256673429	0.7928841423171537	0.7904674351177428	0.7470417925478349	0.7644392917369308	0.7900502873563219	0.7821432915703685	0.7429721184248347	0.7610874467551992	0.7210468386938975	0.7784781629896443	0.7814465408805031	0.7276434396909429	0.6887198986058302	0.668496883127606	0.7089845382365232	0.7085906586294886	0.7640649321770069	0.7524641577060932	0.7603632544634583	0.7445977708696642	0.7541081428440283	0.7811672492320729	0.7465677020765402	0.7293621013133208	0.6769300090117152	0.7523018479170691	0.7522486772486773	0.7493848646702275	0.7169785486079415	0.7111123360158748	0.7684218848829855	0.7933848797250859	0.7029228855721393	0.7589870972193473	0.7289910466516571	0.7970151448316424	0.74659583562313	0.6921529175050302	0.7219203992112359	0.7595489722892569	0.7661354998430908	0.7152663781525146	0.7548076923076923	0.7113892979872362	0.752650034258998	0.6971450617283951	0.6706349206349206	0.6446222738203831	0.7264072503533716	0.6696798493408663	0.7123792800702371	0.7035699207205517	0.7158490216080868	0.6372864363590793	0.6761999150502619	0.6633673069384555
cg00083401	0.949455984174085	0.9410627327413349	0.9402502693295766	0.9437214210341189	0.9580927110972374	0.9458958232543139	0.9547615718081387	0.9371000468237864	0.9646874182579126	0.9483786805814387	0.9589259075087021	0.9638187127078837	0.9659262454172957	0.9594100933567853	0.9704427405392035	0.983371298405467	0.9640744797371303	0.965617650352783	0.9635362559734053	0.9638606676342525	0.9649837133550488	0.9714155251141553	0.9659191068455587	0.9565522894952571	0.9579030281813408	0.9636261498490275	0.8171877406437702	0.8118615801542631	0.9669786791471658	0.9638252481216956	0.9547877591312932	0.9383561643835616	0.9632126035406854	0.9586431226765799	0.9539363484087102	0.9321754061550653	0.9482897616031326	0.9621266256967271	0.9624495042232831	0.9562091503267974	0.938136552244436	0.952845100105374	0.9435708709713394	0.9558870538092701	0.9654165206215679	0.9570621468926553	0.9724810589567187	0.9510663507109005	0.9461437707065259	0.9675017895490337	0.9558254135867652	0.9609532012632788	0.9498426435877262	0.9648254529385771	0.9377967251235345	0.9513833542069908	0.9535981932039832	0.9411711220221859	0.9635275339185954	0.942888522789676	0.9387640449438203	0.9641826292311729	0.9589653660675143	0.9516582349634626	0.9614206981016534
cg00083535	0.8868410508843226	0.9182885293759884	0.9139396452157432	0.9331658647042174	0.9231182795698925	0.9200408302143587	0.8075504994800365	0.8488056920210063	0.9379210621446646	0.9415681368790606	0.9584136159280668	0.9384891451432605	0.9596014212884288	0.9503428706550012	0.9520346927154059	0.9480702335597151	0.9479857010884846	0.9554568527918782	0.9615181268882175	0.9629667624128027	0.9501527494908351	0.9358908045977011	0.9293503890591841	0.9313269416236456	0.897404692497099	0.9400940744904298	0.9407967725668179	0.895028057920967	0.9338983050847458	0.9585559163437031	0.9307774227902024	0.9218178842271809	0.9098214285714286	0.9165345496231615	0.9372543448406497	0.8918647117980204	0.9519737138227483	0.9397027717495811	0.9437652811735942	0.9492611714438313	0.8557590076786769	0.9083563342533701	0.9207163174552302	0.9301818181818182	0.9694817820610364	0.95427171992934	0.9074537013417683	0.8861809563066777	0.8623437285341393	0.8827624543385039	0.8263046588293836	0.8962072606188581	0.8957294264339152	0.8633813892529489	0.9171923825246153	0.931081580969183	0.9311256435230277	0.9004946907395154	0.9199477124183006	0.935767628895591	0.9293338240706662	0.9233759388588747	0.8800747161661268	0.9658416917678477	0.9424268150803383
cg00083596	0.8135879312163731	0.8703174149270804	0.7861889927310488	0.8476985960547361	0.8728125	0.8262744494070537	0.6273020257826888	0.8523967726625534	0.8525862068965517	0.7790204396451986	0.8845604002859185	0.8434894162924952	0.9018460738429537	0.9024514811031665	0.8743484997887027	0.8666169895678092	0.8871503738576572	0.8956059735784032	0.9125713490185159	0.8977416440831075	0.8235294117647058	0.8413890192397935	0.9019764105833599	0.8568610876303184	0.6811869436201781	0.8424657534246576	0.8893064571233344	0.7932729624838293	0.8534868126955745	0.8862946840786176	0.8689166792225403	0.8392416312827096	0.7696701247231612	0.8389452717442853	0.8774914924647546	0.8118843683083512	0.8957279370432828	0.8639664170637622	0.8682216433814823	0.8311158798283261	0.8214727176408264	0.7983752829937408	0.8190427437931918	0.860627620378605	0.888338192419825	0.926537350392076	0.5944040776488451	0.33704545454545454	0.28723087607897607	0.3842274678111588	0.3540781648258284	0.8460072018640119	0.8444146709093954	0.616733181299886	0.8867903060643987	0.8816945066299294	0.8815517952950888	0.7764780673871583	0.8700384122919335	0.8807728557964185	0.8924311429191065	0.8480991174473863	0.8727183029107055	0.8579449747332959	0.8576998050682261
cg00083616	0.6450719092228526	0.6835287306411927	0.7165024962892997	0.6186465291896602	0.4689989378651089	0.666807738814994	0.4310296191819464	0.5291068832564313	0.725371169458056	0.6728413211800451	0.8176585466132182	0.6891447368421053	0.7940536620739667	0.7374782103428239	0.7695139114431092	0.8021312160468032	0.7744104033502315	0.8157894736842105	0.8414179104477612	0.7886393659180978	0.7792637711864406	0.7018405807728972	0.710639880952381	0.7266891613858941	0.5881388855165716	0.6836615023763966	0.76789506558401	0.6667903525046383	0.7722826458718106	0.8337701612903226	0.7134980307912638	0.6326185759235521	0.665711323861211	0.6657466188241788	0.7816588785046729	0.6838764282691494	0.860702420503085	0.6885504865411348	0.6796271414175344	0.6301476301476302	0.592867905575088	0.7311401628804115	0.7683667832811637	0.7523734866300845	0.7994453688297283	0.775273799494524	0.70223534373682	0.6070960760863375	0.6024284683818225	0.6602053646269908	0.6831577340051916	0.5910273427130343	0.66503095274045	0.5901436354631006	0.7057559478127399	0.7004935492250411	0.7298666874561471	0.6891582958087981	0.6858303910465658	0.27663206774105437	0.7010088919288646	0.7411327908997551	0.6823498830257343	0.6904544624931557	0.6636899446329702
cg00083652	0.9358553146218592	0.9413589028623457	0.9351871723334457	0.953265747050025	0.9251836798499297	0.9205700682022906	0.7417804587034337	0.929296182960219	0.9667984706382144	0.928261634040558	0.976646275638719	0.9525234092200915	0.9764190609670638	0.9720922919696553	0.9698263234986398	0.9670692400295134	0.9769653576336154	0.9678739812141369	0.9858282526916591	0.970706926838532	0.9779097059229601	0.9659865831346677	0.9732403799318071	0.9616126012006389	0.7894834576460029	0.9702926066562431	0.9614208633093525	0.9327950875596998	0.9715745670399608	0.9806295399515739	0.9557103468291975	0.9493806127458058	0.9484628314265575	0.9386809832096427	0.9657191707629835	0.9506382762733802	0.9780143579703051	0.9574254667038172	0.941987419743832	0.9464753136564672	0.9103979702109665	0.9667150635208711	0.9592097305288623	0.9806194782973077	0.9824942701335652	0.9704833209203872	0.9223000083012811	0.8383412149872681	0.7179054845206313	0.8303489978366826	0.7489362792843595	0.9389178658958085	0.9577489429946057	0.748596215770285	0.9548738710682031	0.9657029037378233	0.9779598756710935	0.9182039563665477	0.9605823335020394	0.5954665554164928	0.9302805280528053	0.9705231576973561	0.9695142759640542	0.962858916146735	0.9676064787042592
cg00083659	0.59470737913486	0.7614838200473559	0.47961698900265454	0.7119690011481056	0.7061967355192835	0.7766376159685128	0.12957171991842284	0.6122472426470589	0.6993790962400828	0.3033694344163658	0.7587183308494784	0.7636675009880122	0.8067170445004198	0.8138536585365853	0.7440437862202189	0.4519105642966994	0.719581334496293	0.6907914998460117	0.7828400399068839	0.6465958284140102	0.5558333333333333	0.6144987271184386	0.7252867952160117	0.7503160556257902	0.2479557280911869	0.7776808116068507	0.5049396267837541	0.6688263144779467	0.7183861082737487	0.7996718920889537	0.7104735152487961	0.7160947195137394	0.6018782691393247	0.5738653441538923	0.7626253418413856	0.6923652694610778	0.7345249917245945	0.756284266059791	0.7132400993334205	0.6501901140684411	0.6300326441784548	0.6831648658069014	0.6900269541778976	0.7368257422664387	0.7956989247311828	0.7648127445500279	0.3835732430143946	0.3909940401736443	0.40271977727808117	0.32133450395083407	0.33218928757150284	0.780520591470121	0.604516129032258	0.46304675716440424	0.7402331102957047	0.6700620017714792	0.7034667460199375	0.3061090610906109	0.710318820706205	0.6237471087124132	0.7065114390144849	0.5331491712707183	0.7596233730268623	0.4690136747163224	0.7077451354444868
cg00083685	0.7832160318057272	0.8247589320550694	0.6792767732962448	0.834095249117528	0.8381759253994427	0.7516908669536017	0.7495242410512007	0.8045223660494839	0.8497494875882486	0.8154334621755936	0.8544399944759011	0.7875256611520348	0.8700432959934025	0.8153608153608154	0.5	0.7589910609105398	0.8412685668406262	0.8378051545612577	0.8108504398826979	0.8170645713710084	0.7927949906481255	0.8387553041018387	0.8371349862258953	0.8244507831656909	0.7822592797227385	0.7915165706051873	0.7975578406169666	0.8262955156624755	0.8293491361992769	0.7903531438415159	0.7878537064818167	0.8246135552913199	0.7969506909387588	0.750184331797235	0.8128438860146178	0.5649715466309037	0.856072193331294	0.7861650724780593	0.7719019807008634	0.8397798867533296	0.8396262836846575	0.7967897009696081	0.8021418020679468	0.8207765864966676	0.8229330930389728	0.8209032448813659	0.8253512460260486	0.7101967029656092	0.630267963396118	0.6176751358496108	0.7529332886356017	0.8215631576371556	0.7434723933579769	0.7580673294959009	0.7886513157894737	0.7782949690747943	0.736698133447758	0.7212496900570295	0.7222395996246481	0.7359025889585057	0.7974510966212212	0.8632519438003001	0.8301186054870013	0.8332861990950227	0.8127037010212211
cg00083765	0.033700476738451425	0.0333553500660502	0.02872689445466912	0.03139122014202712	0.031074304816897127	0.02111014528747051	0.03245145314739997	0.07366984993178717	0.028103998370782705	0.021470937129300118	0.03576030927835051	0.02697201017811705	0.030704257504851045	0.024188876013904983	0.024669379450661243	0.0303422956484181	0.02879483678788631	0.024990945309670408	0.03057816739720309	0.033905458638154196	0.025651749616617873	0.026184323858742465	0.04373153921890384	0.03370605743705253	0.03157514450867052	0.04692669336583667	0.03085036255767963	0.04772540260961561	0.02976900933792038	0.01721410626221271	0.030460393737405052	0.03694178162263269	0.032302722658052604	0.02924572683079818	0.024277737314882253	0.032377428307123035	0.02127659574468085	0.23131149948597446	0.03975219411461022	0.033637302133516865	0.05456965394853593	0.0306841046277666	0.03775176631867552	0.02637649182629626	0.02065081351689612	0.0345717813447076	0.028283948661067978	0.047511129097531364	0.036353545164423476	0.022433622036064176	0.034126816937012854	0.027215912909078693	0.028095558546433377	0.036240870883285106	0.015857373230603836	0.02478787300981981	0.025200845665961945	0.02182155846165751	0.03160596823359538	0.01870692484410896	0.026456330621970257	0.029201980364185618	0.023141596603679346	0.027311121539183483	0.02832058906825262
cg00083790	0.9414131849923068	0.9567746464747768	0.9361634554308702	0.9617674295541738	0.9473313782991203	0.9158459181440141	0.9421567443545465	0.9407200767151949	0.9621118861988784	0.9396927310249943	0.920807805763558	0.9356634704608723	0.9561839256145714	0.9409976509603427	0.9366140371096001	0.9503983840197509	0.9489144316730523	0.9431973720229948	0.8921683913452493	0.9359919571045576	0.9419953596287703	0.9448451421298261	0.9259751237773216	0.9119432039390817	0.9365282424719543	0.9547050561797753	0.9179543279092028	0.9508527601170653	0.9223981900452489	0.7796010612164685	0.9594351377543957	0.9536214953271028	0.9378558806204594	0.9473976075417888	0.9459346186085499	0.9397544614605746	0.9455199407595473	0.9590096928646502	0.8433263031033443	0.9463752028007856	0.8536297462128665	0.9299820466786356	0.9125493480081349	0.942476824340385	0.9450781580059147	0.9087618572141787	0.9426130763333699	0.942382312028699	0.9192405523255814	0.9318872017353579	0.9134078212290503	0.9552610513208218	0.8736151005334427	0.9406496298065441	0.7147507145125437	0.9245896562403221	0.8235959679078378	0.8711014402652575	0.6457892164847695	0.9498284226718732	0.9620768643420717	0.967130849328817	0.9183708248125426	0.9668716801789209	0.9619362252226372
cg00083801	0.9597725181901815	0.9646647627978348	0.9580377539978358	0.9632869710522436	0.9557422717469446	0.954700480979449	0.9436470850022252	0.8764160659114315	0.9577559834443045	0.9785185717364753	0.9872598584428716	0.9623282198785554	0.9814266487213997	0.9723390992675706	0.9782128197031892	0.9835774207308403	0.9814556915634391	0.986816854401335	0.975287630199469	0.9740983901429985	0.9756849616773853	0.9709055246812683	0.9632277397260274	0.9685236288375302	0.957230999345611	0.9590488197191671	0.9618705035971223	0.9691925465838509	0.9568853122330621	0.9738567192133604	0.9793317577274202	0.9490525563103325	0.9614918656974731	0.954874593346626	0.9679943100995733	0.9532612627094804	0.962911877394636	0.9732347172278523	0.9667576457414795	0.954987676741471	0.9031017268188886	0.9624421947256593	0.960416941549017	0.9691013126893302	0.9764960245501465	0.977619179600887	0.9687212913950741	0.9387718415186597	0.9280176590933563	0.9554081363676302	0.942993024730501	0.9690595889398196	0.9634785597662627	0.9408339468576401	0.9587583148558758	0.9675913922737879	0.9694838577010076	0.9456185946157996	0.9641910323894417	0.9788304959289416	0.9741002208844038	0.9826825814282825	0.9804341557853112	0.9807909604519774	0.9828052190121156
cg00083833	0.12072036414011478	0.3053059477963201	0.4854339159766943	0.748421052631579	0.3410644257703081	0.28691258211217785	0.20866578014184398	0.5598185941043083	0.5292117741791178	0.3842636692703372	0.30427734131437834	0.32754442649434573	0.44201772822809104	0.1620163403730538	0.38845392755742925	0.48852651929057744	0.4772388059701492	0.5811794228356336	0.4142690513219285	0.352792436235708	0.5368508221933042	0.39520426287744226	0.4916058394160584	0.5876829001965495	0.2545900601456157	0.47032723239046037	0.4321053331560048	0.5204711693739907	0.44603947705716485	0.2802681189777964	0.4575311438278596	0.4218958611481976	0.19451208091402886	0.4609553888669562	0.5671366594360087	0.5833812949640288	0.3561193079290946	0.5573359494222804	0.41027714474748217	0.770094249708779	0.4113846903949293	0.28892367906066535	0.7065609228550829	0.47832693538067816	0.6634519926251595	0.4146362994350282	0.11619843527738265	0.15181268882175228	0.2710948236371965	0.1185979381443299	0.134997552618698	0.26951206200196487	0.3606875275451741	0.17287161237339174	0.24947331460674158	0.4576024720530764	0.2355153577505149	0.16503809208347134	0.10067781292363308	0.08400200601805416	0.4202797896616728	0.525674499564839	0.2654825227963526	0.10079029988091372	0.38284286507495835
cg00083937	0.07827230870423153	0.07444814660558101	0.10568095533926969	0.08583859038503372	0.06093372344485434	0.07561676557309745	0.09127197703623968	0.055421544978525625	0.0721284066209664	0.08379759921888462	0.09845599944609845	0.07822783857986386	0.0651840490797546	0.054682851362608594	0.07862364057764307	0.0708738596094398	0.06592838685861942	0.06323040012382942	0.2093143787946098	0.07029829028737723	0.07587488386497368	0.06519627449860008	0.10559371212399457	0.16496536638716733	0.08094759752218315	0.09413570955506051	0.07553623601510724	0.08094577477531817	0.10420583869371598	0.19258315125030348	0.07273773321278869	0.06045604560456046	0.07356788628997618	0.08861801488048124	0.10028116213683223	0.08099878197320341	0.06805543295966104	0.08962366172812804	0.15496729990657115	0.42131557035803496	0.1346153846153846	0.06032142469323488	0.07222186140157173	0.06371911573472042	0.07246046228710462	0.10600606958853837	0.07240180149364346	0.061908143939393936	0.11869597239989146	0.07591960561243838	0.05892212480660134	0.09137329437462767	0.32138976092731225	0.07651898903808528	0.21378487783721267	0.09203604354393458	0.18367746628616194	0.30309367119749064	0.11585988382327055	0.07754991172076599	0.10120618168111571	0.06712497205454952	0.06668802962329987	0.06346982381169218	0.09369114877589454
cg00083959	0.45866141732283466	0.6673290937996821	0.4754428341384863	0.48036578805809577	0.5032967032967033	0.44465116279069766	0.4992481203007519	0.4785359680716441	0.594368675758909	0.8691099476439791	0.8338742992033048	0.5280569514237856	0.8458021612635079	0.8217334208798425	0.874871443263627	0.9110764430577223	0.859402460456942	0.8716487935656837	0.8041051494418437	0.8800721370604148	0.7924166985829184	0.6784246575342465	0.5381202097620008	0.6700323101777059	0.6201923076923077	0.529862792574657	0.7938189845474614	0.640814177925952	0.653941908713693	0.7609165585819282	0.5745454545454546	0.5890863993385697	0.6869948567229978	0.5950814984272234	0.7676252319109462	0.7333948339483395	0.8101439342015079	0.6099606815203146	0.6792569659442724	0.6434070027315619	0.5017610403684638	0.7149486244613855	0.6796350952508721	0.8036576073152146	0.8386177413608835	0.8691460055096418	0.5237510237510238	0.6098847702346245	0.6777269260106789	0.6105482717520858	0.6416487234697016	0.5425233644859813	0.5156985871271585	0.42316258351893093	0.7099264705882353	0.6376226197345644	0.5072625698324023	0.4591619318181818	0.5346884666372073	0.4183467741935484	0.45144356955380577	0.41954022988505746	0.34953271028037386	0.49415432579890883	0.4079844206426485
